Mix,Name,Formula,inchikey,smiles,RT,[M+H]+,[M+NH4]+,[M+Na]+,[M-H2O+H]+
4,Methylxanthoxylin_glycoside,C11H14O4,AAOFJKLTRKOQTQ-UHFFFAOYSA-N,CC1=C(C(=C(C=C1OC)OC)C(=O)C)O,0,373.1498,390.1763,395.1317,355.1392
4,Methylxanthoxylin_diglycoside,C11H14O4,AAOFJKLTRKOQTQ-UHFFFAOYSA-N,CC1=C(C(=C(C=C1OC)OC)C(=O)C)O,0,535.2031,552.2296,557.185,517.1925
4,3-Methylorsellinic Acid,C9H10O4,VHNLJRRECIZZPX-UHFFFAOYSA-N,CC1=CC(=C(C(=C1C(=O)O)O)C)O,0,183.0652,200.0917,205.0471,165.0546
4,3-Methylorsellinic Acid_glycoside,C9H10O4,VHNLJRRECIZZPX-UHFFFAOYSA-N,CC1=CC(=C(C(=C1C(=O)O)O)C)O,0,345.1185,362.145,367.1004,327.1079
4,3-Methylorsellinic Acid_diglycoside,C9H10O4,VHNLJRRECIZZPX-UHFFFAOYSA-N,CC1=CC(=C(C(=C1C(=O)O)O)C)O,0,507.1718,524.1983,529.1537,489.1612
4,Diosgenin,C27H42O3,WQLVFSAGQJTQCK-VKROHFNGSA-N,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,0,415.3207,432.3472,437.3026,397.3101
4,Diosgenin_glycoside,C27H42O3,WQLVFSAGQJTQCK-VKROHFNGSA-N,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,0,577.374,594.4005,599.3559,559.3634
4,Diosgenin_diglycoside,C27H42O3,WQLVFSAGQJTQCK-VKROHFNGSA-N,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,0,739.4273,756.4538,761.4092,721.4167
4,Orsellinic Acid,C8H8O4,AMKYESDOVDKZKV-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=O)O)O)O,0,169.0495,186.0761,191.0315,151.039
4,Orsellinic Acid_glycoside,C8H8O4,AMKYESDOVDKZKV-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=O)O)O)O,0,331.1028,348.1294,353.0848,313.0923
4,Orsellinic Acid_diglycoside,C8H8O4,AMKYESDOVDKZKV-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=O)O)O)O,0,493.1561,510.1827,515.1381,475.1456
4,Haematoxylin,C16H14O6,WZUVPPKBWHMQCE-XJKSGUPXSA-N,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4O)O)O)O)O,0,303.0863,320.1129,325.0683,285.0757
4,Haematoxylin_glycoside,C16H14O6,WZUVPPKBWHMQCE-XJKSGUPXSA-N,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4O)O)O)O)O,0,465.1396,482.1662,487.1216,447.129
4,Haematoxylin_diglycoside,C16H14O6,WZUVPPKBWHMQCE-XJKSGUPXSA-N,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4O)O)O)O)O,0,627.1929,644.2195,649.1749,609.1823
4,Gramine,C11H14N2,OCDGBSUVYYVKQZ-UHFFFAOYSA-N,CN(C)CC1=CNC2=CC=CC=C21,0,175.123,192.1495,197.1049,157.1124
4,Gramine_glycoside,C11H14N2,OCDGBSUVYYVKQZ-UHFFFAOYSA-N,CN(C)CC1=CNC2=CC=CC=C21,0,337.1763,354.2028,359.1582,319.1657
4,Gramine_diglycoside,C11H14N2,OCDGBSUVYYVKQZ-UHFFFAOYSA-N,CN(C)CC1=CNC2=CC=CC=C21,0,499.2296,516.2561,521.2115,481.219
4,DUARTIN (-),C18H20O6,QVVPJFBYFYYVDM-NSHDSACASA-N,COC1=C(C(=C(C=C1)[C@H]2CC3=C(C(=C(C=C3)O)OC)OC2)OC)O,0,333.1333,350.1598,355.1152,315.1227
4,DUARTIN (-)_glycoside,C18H20O6,QVVPJFBYFYYVDM-NSHDSACASA-N,COC1=C(C(=C(C=C1)[C@H]2CC3=C(C(=C(C=C3)O)OC)OC2)OC)O,0,495.1866,512.2131,517.1685,477.176
4,DUARTIN (-)_diglycoside,C18H20O6,QVVPJFBYFYYVDM-NSHDSACASA-N,COC1=C(C(=C(C=C1)[C@H]2CC3=C(C(=C(C=C3)O)OC)OC2)OC)O,0,657.2399,674.2664,679.2218,639.2293
4,Larixol Acetate,C22H36O3,WCNCDVQMEQJFGH-ZZVYCOLKSA-N,O=C(OC1CC(=C)C(CCC(O)(C=C)C)C2(C)CCCC(C)(C)C12)C,0,349.2737,366.3003,371.2557,331.2632
4,Larixol Acetate_glycoside,C22H36O3,WCNCDVQMEQJFGH-ZZVYCOLKSA-N,O=C(OC1CC(=C)C(CCC(O)(C=C)C)C2(C)CCCC(C)(C)C12)C,0,511.327,528.3536,533.309,493.3165
4,Larixol Acetate_diglycoside,C22H36O3,WCNCDVQMEQJFGH-ZZVYCOLKSA-N,O=C(OC1CC(=C)C(CCC(O)(C=C)C)C2(C)CCCC(C)(C)C12)C,0,673.3803,690.4069,695.3623,655.3698
4,Apotoxicarol,C18H14O7,OYRKSWWBFPVHGY-UHFFFAOYSA-N ,COC1=C(C=C2C(=C1)C3=C(CO2)OC4=CC(=CC(=C4C3=O)O)O)OC,0,343.0812,360.1078,365.0632,325.0707
4,Apotoxicarol_glycoside,C18H14O7,OYRKSWWBFPVHGY-UHFFFAOYSA-N ,COC1=C(C=C2C(=C1)C3=C(CO2)OC4=CC(=CC(=C4C3=O)O)O)OC,0,505.1345,522.1611,527.1165,487.124
4,Apotoxicarol_diglycoside,C18H14O7,OYRKSWWBFPVHGY-UHFFFAOYSA-N ,COC1=C(C=C2C(=C1)C3=C(CO2)OC4=CC(=CC(=C4C3=O)O)O)OC,0,667.1878,684.2144,689.1698,649.1773
4,Lanatoside C,C49H76O20,JAYAGJDXJIDEKI-PTGWOZRBSA-N,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O,0,985.5003,1002.5268,1007.4822,967.4897
4,Lanatoside C_glycoside,C49H76O20,JAYAGJDXJIDEKI-PTGWOZRBSA-N,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O,0,1147.5536,1164.5801,1169.5355,1129.543
4,Lanatoside C_diglycoside,C49H76O20,JAYAGJDXJIDEKI-PTGWOZRBSA-N,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O,0,1309.6069,1326.6334,1331.5888,1291.5963
4,Fumarprotocetraric Acid,C22H16O12,VEGGRTFDFMUBPD-ONEGZZNKSA-N,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3COC(=O)/C=C/C(=O)O)O)C(=O)O)C)C=O)O,0,473.0715,490.098,495.0534,455.0609
4,Fumarprotocetraric Acid_glycoside,C22H16O12,VEGGRTFDFMUBPD-ONEGZZNKSA-N,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3COC(=O)/C=C/C(=O)O)O)C(=O)O)C)C=O)O,0,635.1248,652.1513,657.1067,617.1142
4,Fumarprotocetraric Acid_diglycoside,C22H16O12,VEGGRTFDFMUBPD-ONEGZZNKSA-N,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3COC(=O)/C=C/C(=O)O)O)C(=O)O)C)C=O)O,0,797.1781,814.2046,819.16,779.1675
4,Gangaleoidin,C18H14Cl2O7,RPHAAJGBADUATP-UHFFFAOYSA-N,CC1=C2C(=C(C(=C1Cl)O)Cl)OC3=C(C(=C(C=C3OC2=O)OC)C(=O)OC)C,0,413.0189,430.0455,435.0009,395.0084
4,Gangaleoidin_glycoside,C18H14Cl2O7,RPHAAJGBADUATP-UHFFFAOYSA-N,CC1=C2C(=C(C(=C1Cl)O)Cl)OC3=C(C(=C(C=C3OC2=O)OC)C(=O)OC)C,0,575.0722,592.0988,597.0542,557.0617
4,Gangaleoidin_diglycoside,C18H14Cl2O7,RPHAAJGBADUATP-UHFFFAOYSA-N,CC1=C2C(=C(C(=C1Cl)O)Cl)OC3=C(C(=C(C=C3OC2=O)OC)C(=O)OC)C,0,737.1255,754.1521,759.1075,719.115
4,ANGOLENSIN (R),C16H16O4,CCOJFDRSZSSKOG-SNVBAGLBSA-N  ,C[C@H](C1=CC=C(C=C1)OC)C(=O)C2=C(C=C(C=C2)O)O,0,273.1121,290.1387,295.0941,255.1016
4,ANGOLENSIN (R)_glycoside,C16H16O4,CCOJFDRSZSSKOG-SNVBAGLBSA-N  ,C[C@H](C1=CC=C(C=C1)OC)C(=O)C2=C(C=C(C=C2)O)O,0,435.1654,452.192,457.1474,417.1549
4,ANGOLENSIN (R)_diglycoside,C16H16O4,CCOJFDRSZSSKOG-SNVBAGLBSA-N  ,C[C@H](C1=CC=C(C=C1)OC)C(=O)C2=C(C=C(C=C2)O)O,0,597.2187,614.2453,619.2007,579.2082
4,Lecanoric Acid,C16H14O7,HEMSJKZDHNSSEW-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)O)O)O)O,0,319.0812,336.1078,341.0632,301.0707
4,Lecanoric Acid_glycoside,C16H14O7,HEMSJKZDHNSSEW-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)O)O)O)O,0,481.1345,498.1611,503.1165,463.124
4,Lecanoric Acid_diglycoside,C16H14O7,HEMSJKZDHNSSEW-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)O)O)O)O,0,643.1878,660.2144,665.1698,625.1773
4,Theaflavin,C29H24O12,IPMYMEWFZKHGAX-ZKSIBHASSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC4=C(C(=C(C=C4[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)O)O)O)C(=O)C(=C3)O)O,0,565.1341,582.1606,587.116,547.1235
4,Theaflavin_glycoside,C29H24O12,IPMYMEWFZKHGAX-ZKSIBHASSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC4=C(C(=C(C=C4[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)O)O)O)C(=O)C(=C3)O)O,0,727.1874,744.2139,749.1693,709.1768
4,Theaflavin_diglycoside,C29H24O12,IPMYMEWFZKHGAX-ZKSIBHASSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC4=C(C(=C(C=C4[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)O)O)O)C(=O)C(=C3)O)O,0,889.2407,906.2672,911.2226,871.2301
4,2-Methyl Gramine,C12H16N2,AJNMXMZCRHTBEH-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2N1)CN(C)C,0,189.1386,206.1652,211.1206,171.1281
4,2-Methyl Gramine_glycoside,C12H16N2,AJNMXMZCRHTBEH-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2N1)CN(C)C,0,351.1919,368.2185,373.1739,333.1814
4,2-Methyl Gramine_diglycoside,C12H16N2,AJNMXMZCRHTBEH-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2N1)CN(C)C,0,513.2452,530.2718,535.2272,495.2347
4,Stictic Acid,C19H14O9,SKCUFZLDTAYNBZ-UHFFFAOYSA-N,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4O)C=O)OC,0,387.0711,404.0976,409.053,369.0605
4,Stictic Acid_glycoside,C19H14O9,SKCUFZLDTAYNBZ-UHFFFAOYSA-N,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4O)C=O)OC,0,549.1244,566.1509,571.1063,531.1138
4,Stictic Acid_diglycoside,C19H14O9,SKCUFZLDTAYNBZ-UHFFFAOYSA-N,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4O)C=O)OC,0,711.1777,728.2042,733.1596,693.1671
4,Brazilin,C16H14O5,UWHUTZOCTZJUKC-JKSUJKDBSA-N,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4)O)O)O)O,0,287.0914,304.1179,309.0733,269.0808
4,Brazilin_glycoside,C16H14O5,UWHUTZOCTZJUKC-JKSUJKDBSA-N,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4)O)O)O)O,0,449.1447,466.1712,471.1266,431.1341
4,Brazilin_diglycoside,C16H14O5,UWHUTZOCTZJUKC-JKSUJKDBSA-N,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4)O)O)O)O,0,611.198,628.2245,633.1799,593.1874
4,Piscidic Acid,C11H12O7,TUODPMGCCJSJRH-LDYMZIIASA-N  ,C1=CC(=CC=C1C[C@@]([C@@H](C(=O)O)O)(C(=O)O)O)O,0,257.0656,274.0921,279.0475,239.055
4,Piscidic Acid_glycoside,C11H12O7,TUODPMGCCJSJRH-LDYMZIIASA-N  ,C1=CC(=CC=C1C[C@@]([C@@H](C(=O)O)O)(C(=O)O)O)O,0,419.1189,436.1454,441.1008,401.1083
4,Piscidic Acid_diglycoside,C11H12O7,TUODPMGCCJSJRH-LDYMZIIASA-N  ,C1=CC(=CC=C1C[C@@]([C@@H](C(=O)O)O)(C(=O)O)O)O,0,581.1722,598.1987,603.1541,563.1616
5,Juarezic Acid,C11H10O2,FEIQOMCWGDNMHM-KBXRYBNXSA-N,C1=CC=C(C=C1)/C=C/C=C/C(=O)O,0,175.0754,192.1019,197.0573,157.0648
5,Juarezic Acid_glycoside,C11H10O2,FEIQOMCWGDNMHM-KBXRYBNXSA-N,C1=CC=C(C=C1)/C=C/C=C/C(=O)O,0,337.1287,354.1552,359.1106,319.1181
5,Juarezic Acid_diglycoside,C11H10O2,FEIQOMCWGDNMHM-KBXRYBNXSA-N,C1=CC=C(C=C1)/C=C/C=C/C(=O)O,0,499.182,516.2085,521.1639,481.1714
5,Bixin,C25H30O4,RAFGELQLHMBRHD-IFNPSABLSA-N,C/C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/C(=O)OC)/C=C/C=C(\C)/C=C/C(=O)O,0,395.2217,412.2482,417.2036,377.2111
5,Bixin_glycoside,C25H30O4,RAFGELQLHMBRHD-IFNPSABLSA-N,C/C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/C(=O)OC)/C=C/C=C(\C)/C=C/C(=O)O,0,557.275,574.3015,579.2569,539.2644
5,Bixin_diglycoside,C25H30O4,RAFGELQLHMBRHD-IFNPSABLSA-N,C/C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/C(=O)OC)/C=C/C=C(\C)/C=C/C(=O)O,0,719.3283,736.3548,741.3102,701.3177
5,N-Methylanthranilic Acid,C8H9NO2,WVMBPWMAQDVZCM-UHFFFAOYSA-N,CNC1=CC=CC=C1C(=O)O,0,152.0706,169.0972,174.0525,134.06
5,N-Methylanthranilic Acid_glycoside,C8H9NO2,WVMBPWMAQDVZCM-UHFFFAOYSA-N,CNC1=CC=CC=C1C(=O)O,0,314.1239,331.1505,336.1058,296.1133
5,N-Methylanthranilic Acid_diglycoside,C8H9NO2,WVMBPWMAQDVZCM-UHFFFAOYSA-N,CNC1=CC=CC=C1C(=O)O,0,476.1772,493.2038,498.1591,458.1666
5,Melatonin,C13H16N2O2,DRLFMBDRBRZALE-UHFFFAOYSA-N,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,0,233.1285,250.155,255.1104,215.1179
5,Melatonin_glycoside,C13H16N2O2,DRLFMBDRBRZALE-UHFFFAOYSA-N,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,0,395.1818,412.2083,417.1637,377.1712
5,Melatonin_diglycoside,C13H16N2O2,DRLFMBDRBRZALE-UHFFFAOYSA-N,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,0,557.2351,574.2616,579.217,539.2245
5,Anabasine Hydrochloride,C10H14N2,MTXSIJUGVMTTMU-UHFFFAOYSA-N,C1CCNC(C1)C2=CN=CC=C2,0,163.123,180.1495,185.1049,145.1124
5,Anabasine Hydrochloride_glycoside,C10H14N2,MTXSIJUGVMTTMU-UHFFFAOYSA-N,C1CCNC(C1)C2=CN=CC=C2,0,325.1763,342.2028,347.1582,307.1657
5,Anabasine Hydrochloride_diglycoside,C10H14N2,MTXSIJUGVMTTMU-UHFFFAOYSA-N,C1CCNC(C1)C2=CN=CC=C2,0,487.2296,504.2561,509.2115,469.219
5,Solidagenone,C20H28O3,XDYGCIOWNPNVIH-UHFFFAOYSA-N,CC1=CC(=O)C2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C,0,317.2111,334.2377,339.1931,299.2006
5,Solidagenone_glycoside,C20H28O3,XDYGCIOWNPNVIH-UHFFFAOYSA-N,CC1=CC(=O)C2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C,0,479.2644,496.291,501.2464,461.2539
5,Solidagenone_diglycoside,C20H28O3,XDYGCIOWNPNVIH-UHFFFAOYSA-N,CC1=CC(=O)C2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C,0,641.3177,658.3443,663.2997,623.3072
5,Chrysanthemyl Alcohol,C10H18O,HIPIENNKVJCMAP-UHFFFAOYSA-N,CC(=CC1C(C1(C)C)CO)C,0,155.143,172.1696,177.125,137.1325
5,Chrysanthemyl Alcohol_glycoside,C10H18O,HIPIENNKVJCMAP-UHFFFAOYSA-N,CC(=CC1C(C1(C)C)CO)C,0,317.1963,334.2229,339.1783,299.1858
5,Chrysanthemyl Alcohol_diglycoside,C10H18O,HIPIENNKVJCMAP-UHFFFAOYSA-N,CC(=CC1C(C1(C)C)CO)C,0,479.2496,496.2762,501.2316,461.2391
5,Agelasine (Stereochemistry Of Diterpene Unknown),C26H40N5+,KYYRJIBWNZAJDQ-XGBZQHFCSA-N,C/C(=C\CN1C=[N+](C2=NC=NC(=C21)N)C)/CC[C@H]3C(=C)CC[C@@H]4[C@@]3(CCCC4(C)C)C,0,423.3356,440.3622,445.3176,405.3251
5,Agelasine (Stereochemistry Of Diterpene Unknown)_glycoside,C26H40N5+,KYYRJIBWNZAJDQ-XGBZQHFCSA-N,C/C(=C\CN1C=[N+](C2=NC=NC(=C21)N)C)/CC[C@H]3C(=C)CC[C@@H]4[C@@]3(CCCC4(C)C)C,0,585.3889,602.4155,607.3709,567.3784
5,Agelasine (Stereochemistry Of Diterpene Unknown)_diglycoside,C26H40N5+,KYYRJIBWNZAJDQ-XGBZQHFCSA-N,C/C(=C\CN1C=[N+](C2=NC=NC(=C21)N)C)/CC[C@H]3C(=C)CC[C@@H]4[C@@]3(CCCC4(C)C)C,0,747.4422,764.4688,769.4242,729.4317
5,Quercitrin,C21H20O11,OXGUCUVFOIWWQJ-HQBVPOQASA-N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,0,449.1078,466.1344,471.0898,431.0973
5,Quercitrin_glycoside,C21H20O11,OXGUCUVFOIWWQJ-HQBVPOQASA-N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,0,611.1611,628.1877,633.1431,593.1506
5,Quercitrin_diglycoside,C21H20O11,OXGUCUVFOIWWQJ-HQBVPOQASA-N,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,0,773.2144,790.241,795.1964,755.2039
5,Acacetin,C16H12O5,DANYIYRPLHHOCZ-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,0,285.0757,302.1023,307.0577,267.0652
5,Acacetin_glycoside,C16H12O5,DANYIYRPLHHOCZ-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,0,447.129,464.1556,469.111,429.1185
5,Acacetin_diglycoside,C16H12O5,DANYIYRPLHHOCZ-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,0,609.1823,626.2089,631.1643,591.1718
5,Quercetin,C15H10O7,REFJWTPEDVJJIY-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,0,303.0499,320.0765,325.0319,285.0394
5,Quercetin_glycoside,C15H10O7,REFJWTPEDVJJIY-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,0,465.1032,482.1298,487.0852,447.0927
5,Quercetin_diglycoside,C15H10O7,REFJWTPEDVJJIY-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,0,627.1565,644.1831,649.1385,609.146
5,"6,4'-Dihydroxyflavone",C15H10O4,FFULTBKXWHYHFQ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)O)O,0,255.0652,272.0917,277.0471,237.0546
5,"6,4'-Dihydroxyflavone_glycoside",C15H10O4,FFULTBKXWHYHFQ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)O)O,0,417.1185,434.145,439.1004,399.1079
5,"6,4'-Dihydroxyflavone_diglycoside",C15H10O4,FFULTBKXWHYHFQ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)O)O,0,579.1718,596.1983,601.1537,561.1612
5,Genistein,C15H10O5,TZBJGXHYKVUXJN-UHFFFAOYSA-N,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,0,271.0601,288.0866,293.042,253.0495
5,Genistein_glycoside,C15H10O5,TZBJGXHYKVUXJN-UHFFFAOYSA-N,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,0,433.1134,450.1399,455.0953,415.1028
5,Genistein_diglycoside,C15H10O5,TZBJGXHYKVUXJN-UHFFFAOYSA-N,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,0,595.1667,612.1932,617.1486,577.1561
5,Apiin,C26H28O14,NTDLXWMIWOECHG-YRCFQSNFSA-N,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,0,565.1552,582.1817,587.1371,547.1446
5,Apiin_glycoside,C26H28O14,NTDLXWMIWOECHG-YRCFQSNFSA-N,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,0,727.2085,744.235,749.1904,709.1979
5,Apiin_diglycoside,C26H28O14,NTDLXWMIWOECHG-YRCFQSNFSA-N,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,0,889.2618,906.2883,911.2437,871.2512
5,Epicatechin,C15H14O6,PFTAWBLQPZVEMU-UKRRQHHQSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,0,291.0863,308.1129,313.0683,273.0757
5,Epicatechin_glycoside,C15H14O6,PFTAWBLQPZVEMU-UKRRQHHQSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,0,453.1396,470.1662,475.1216,435.129
5,Epicatechin_diglycoside,C15H14O6,PFTAWBLQPZVEMU-UKRRQHHQSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,0,615.1929,632.2195,637.1749,597.1823
5,Gedunol,C28H36O7,IYGKIJUHLXBVCF-AJIQNVKKSA-N,CC(=O)O[C@@H]1CC2[C@](C=C[C@H](C2(C)C)O)(C3[C@@]1(C45C(O4)C(=O)O[C@H]([C@@]5(CC3)C)C6=COC=C6)C)C,0,485.2534,502.2799,507.2353,467.2428
5,Gedunol_glycoside,C28H36O7,IYGKIJUHLXBVCF-AJIQNVKKSA-N,CC(=O)O[C@@H]1CC2[C@](C=C[C@H](C2(C)C)O)(C3[C@@]1(C45C(O4)C(=O)O[C@H]([C@@]5(CC3)C)C6=COC=C6)C)C,0,647.3067,664.3332,669.2886,629.2961
5,Gedunol_diglycoside,C28H36O7,IYGKIJUHLXBVCF-AJIQNVKKSA-N,CC(=O)O[C@@H]1CC2[C@](C=C[C@H](C2(C)C)O)(C3[C@@]1(C45C(O4)C(=O)O[C@H]([C@@]5(CC3)C)C6=COC=C6)C)C,0,809.36,826.3865,831.3419,791.3494
5,Epigallocatechin-3-Monogallate,C22H18O11,WMBWREPUVVBILR-WIYYLYMNSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0,459.0922,476.1187,481.0741,441.0816
5,Epigallocatechin-3-Monogallate_glycoside,C22H18O11,WMBWREPUVVBILR-WIYYLYMNSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0,621.1455,638.172,643.1274,603.1349
5,Epigallocatechin-3-Monogallate_diglycoside,C22H18O11,WMBWREPUVVBILR-WIYYLYMNSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0,783.1988,800.2253,805.1807,765.1882
5,Paeonol,C9H10O3,UILPJVPSNHJFIK-UHFFFAOYSA-N,CC(=O)C1=C(C=C(C=C1)OC)O,0,167.0703,184.0968,189.0522,149.0597
